po_id,order_date,promised_delivery_date,actual_delivery_date,supplier_id,supplier_name,supplier_country,category,item,business_unit,unit_price,quantity,line_total,payment_terms,on_contract,quality_rejected
PO-2026-45210,2026-05-02,2026-05-07,2026-05-07,SUP-028,Summit Components,USA,Electronics,Connector Kit CK-8,R&D,6.19,5075,31414.25,Net 45,True,False
PO-2026-45202,2026-05-02,2026-06-03,2026-06-03,SUP-034,Pacific Rim Circuits,China,Electronics,Connector Kit CK-8,Retail Operations,6.22,4118,25613.96,Net 45,True,False
PO-2026-45310,2026-05-03,2026-05-12,2026-05-13,SUP-025,Cascade Semitech,USA,Electronics,Microcontroller MCU-9,Field Services,11.91,1377,16400.07,Net 60,True,False
PO-2026-45309,2026-05-03,2026-05-26,2026-05-26,SUP-035,Pacific Rim Semitech,China,Electronics,PCB Assembly A-11,R&D,78.15,567,44311.05,Net 45,True,False
PO-2026-45322,2026-05-03,2026-06-06,2026-06-06,SUP-022,Redwood Components,USA,Electronics,Sensor Module SM-3,Corporate,33.91,594,20142.54,Net 30,True,False
PO-2026-45298,2026-05-03,2026-05-14,2026-05-14,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Retail Operations,80.25,469,37637.25,Net 15,True,False
PO-2026-45281,2026-05-03,2026-05-20,2026-05-20,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Retail Operations,90.91,156,14181.96,Net 30,True,False
PO-2026-45299,2026-05-04,2026-05-23,2026-06-05,SUP-029,Great Wall Components,China,Electronics,Connector Kit CK-8,Manufacturing,5.57,3191,17773.87,Net 15,True,False
PO-2026-45287,2026-05-04,2026-05-23,2026-05-23,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,R&D,73.73,358,26395.34,Net 30,False,False
PO-2026-45225,2026-05-04,2026-05-24,2026-05-24,SUP-036,Golden Dragon Components,China,Electronics,Power Supply Unit 450W,Retail Operations,102.01,192,19585.92,Net 30,True,False
PO-2026-45213,2026-05-04,2026-05-28,2026-05-28,SUP-028,Summit Components,USA,Electronics,Connector Kit CK-8,R&D,6.17,2492,15375.64,Net 45,True,False
PO-2026-45237,2026-05-04,2026-05-15,2026-05-15,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Field Services,74.26,425,31560.5,Net 60,True,False
PO-2026-45288,2026-05-05,2026-05-23,2026-05-23,SUP-028,Summit Components,USA,Electronics,Sensor Module SM-3,R&D,39.48,618,24398.64,Net 45,True,False
PO-2026-45211,2026-05-05,2026-05-17,2026-05-26,SUP-029,Great Wall Components,China,Electronics,Connector Kit CK-8,Field Services,6.9,1662,11467.8,Net 30,True,False
PO-2026-45229,2026-05-05,2026-05-20,2026-05-20,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,Corporate,10.65,3555,37860.75,Net 15,True,False
PO-2026-45276,2026-05-05,2026-05-25,2026-05-25,SUP-025,Cascade Semitech,USA,Electronics,Sensor Module SM-3,R&D,34.8,203,7064.4,Net 30,True,False
PO-2026-45274,2026-05-05,2026-05-30,2026-05-30,SUP-025,Cascade Semitech,USA,Electronics,Sensor Module SM-3,Manufacturing,35.73,611,21831.03,Net 45,True,False
PO-2026-45327,2026-05-05,2026-05-22,2026-05-22,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Corporate,103.01,231,23795.31,Net 30,True,False
PO-2026-45324,2026-05-05,2026-05-10,2026-05-10,SUP-028,Summit Components,USA,Electronics,Connector Kit CK-8,Field Services,6.36,4069,25878.84,Net 15,True,False
PO-2026-45271,2026-05-06,2026-06-09,2026-06-09,SUP-035,Pacific Rim Semitech,China,Electronics,Microcontroller MCU-9,Manufacturing,10.87,2044,22218.28,Net 30,True,False
PO-2026-45261,2026-05-06,2026-05-30,2026-05-30,SUP-036,Golden Dragon Components,China,Electronics,PCB Assembly A-11,Retail Operations,69.61,660,45942.6,Net 45,False,False
PO-2026-45256,2026-05-06,2026-06-02,2026-06-02,SUP-027,Golden Dragon Circuits,China,Electronics,Connector Kit CK-8,Retail Operations,6.33,4352,27548.16,Net 30,True,False
PO-2026-45255,2026-05-06,2026-06-07,2026-06-07,SUP-033,Busan Components,South Korea,Electronics,PCB Assembly A-11,Manufacturing,63.48,516,32755.68,Net 30,True,False
PO-2026-45215,2026-05-06,2026-06-09,2026-06-09,SUP-024,Sterling Components,USA,Electronics,Microcontroller MCU-9,Manufacturing,11.15,4378,48814.7,Net 30,True,False
PO-2026-45330,2026-05-06,2026-05-30,2026-05-30,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,Retail Operations,10.93,4010,43829.3,Net 30,False,False
PO-2026-45218,2026-05-07,2026-06-05,2026-06-05,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Field Services,98.34,106,10424.04,Net 30,False,False
PO-2026-45264,2026-05-07,2026-06-08,2026-06-08,SUP-025,Cascade Semitech,USA,Electronics,Sensor Module SM-3,Corporate,37.2,367,13652.4,Net 45,True,False
PO-2026-45243,2026-05-07,2026-06-02,2026-06-03,SUP-033,Busan Components,South Korea,Electronics,Microcontroller MCU-9,Corporate,8.62,2370,20429.4,Net 30,True,False
PO-2026-45265,2026-05-08,2026-06-04,2026-06-04,SUP-025,Cascade Semitech,USA,Electronics,PCB Assembly A-11,R&D,76.84,393,30198.12,Net 60,True,False
PO-2026-45209,2026-05-08,2026-05-15,2026-05-15,SUP-025,Cascade Semitech,USA,Electronics,Microcontroller MCU-9,R&D,10.44,4172,43555.68,Net 30,False,False
PO-2026-45333,2026-05-08,2026-06-02,2026-06-02,SUP-025,Cascade Semitech,USA,Electronics,Connector Kit CK-8,Manufacturing,6.48,2740,17755.2,Net 45,True,False
PO-2026-45335,2026-05-08,2026-06-04,2026-06-04,SUP-022,Redwood Components,USA,Electronics,Sensor Module SM-3,Field Services,33.55,555,18620.25,Net 30,True,False
PO-2026-45317,2026-05-09,2026-05-29,2026-05-29,SUP-022,Redwood Components,USA,Electronics,Microcontroller MCU-9,Field Services,10.83,2087,22602.21,Net 30,True,False
PO-2026-45334,2026-05-09,2026-05-28,2026-05-28,SUP-022,Redwood Components,USA,Electronics,Sensor Module SM-3,R&D,32.43,447,14496.21,Net 30,True,False
PO-2026-45227,2026-05-09,2026-05-29,2026-05-29,SUP-036,Golden Dragon Components,China,Electronics,PCB Assembly A-11,Manufacturing,77.37,432,33423.84,Net 45,True,False
PO-2026-45342,2026-05-10,2026-06-12,2026-06-12,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Field Services,94.95,87,8260.65,Net 30,True,False
PO-2026-45280,2026-05-10,2026-06-13,2026-06-13,SUP-033,Busan Components,South Korea,Electronics,PCB Assembly A-11,R&D,63.65,305,19413.25,Net 30,True,False
PO-2026-45259,2026-05-10,2026-05-23,2026-05-23,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,Field Services,98.92,175,17311.0,Net 15,False,False
PO-2026-45321,2026-05-11,2026-06-09,2026-06-09,SUP-024,Sterling Components,USA,Electronics,Microcontroller MCU-9,Corporate,11.4,2282,26014.8,Net 60,True,False
PO-2026-45332,2026-05-11,2026-05-25,2026-05-25,SUP-033,Busan Components,South Korea,Electronics,Sensor Module SM-3,R&D,32.44,495,16057.8,Net 60,True,False
PO-2026-45340,2026-05-11,2026-05-31,2026-05-31,SUP-022,Redwood Components,USA,Electronics,Connector Kit CK-8,Manufacturing,6.09,4413,26875.17,Net 30,True,False
PO-2026-45219,2026-05-11,2026-05-27,2026-05-27,SUP-025,Cascade Semitech,USA,Electronics,Connector Kit CK-8,Field Services,6.18,3135,19374.3,Net 60,True,False
PO-2026-45293,2026-05-11,2026-06-03,2026-06-03,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,R&D,95.99,101,9694.99,Net 30,True,False
PO-2026-45285,2026-05-11,2026-05-23,2026-05-30,SUP-029,Great Wall Components,China,Electronics,Power Supply Unit 450W,Corporate,74.13,116,8599.08,Net 30,True,False
PO-2026-45217,2026-05-12,2026-05-23,2026-05-23,SUP-036,Golden Dragon Components,China,Electronics,Connector Kit CK-8,R&D,6.66,1584,10549.44,Net 15,True,False
PO-2026-45270,2026-05-12,2026-05-24,2026-05-24,SUP-033,Busan Components,South Korea,Electronics,Sensor Module SM-3,Manufacturing,30.62,394,12064.28,Net 30,True,False
PO-2026-45282,2026-05-12,2026-06-01,2026-06-01,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Field Services,77.23,433,33440.59,Net 30,False,False
PO-2026-45315,2026-05-13,2026-06-13,2026-06-13,SUP-034,Pacific Rim Circuits,China,Electronics,PCB Assembly A-11,Manufacturing,69.79,474,33080.46,Net 30,True,False
PO-2026-45346,2026-05-13,2026-05-27,2026-05-27,SUP-025,Cascade Semitech,USA,Electronics,Connector Kit CK-8,Retail Operations,6.78,3868,26225.04,Net 30,True,False
PO-2026-45345,2026-05-13,2026-05-18,2026-05-18,SUP-032,Lotus Components,India,Electronics,Microcontroller MCU-9,Retail Operations,9.51,3204,30470.04,Net 15,True,False
PO-2026-45311,2026-05-14,2026-06-05,2026-06-05,SUP-022,Redwood Components,USA,Electronics,Power Supply Unit 450W,Retail Operations,84.38,161,13585.18,Net 30,True,False
PO-2026-45200,2026-05-14,2026-06-05,2026-06-12,SUP-029,Great Wall Components,China,Electronics,PCB Assembly A-11,Field Services,70.87,253,17930.11,Net 30,True,False
PO-2026-45234,2026-05-14,2026-05-23,2026-05-24,SUP-025,Cascade Semitech,USA,Electronics,Sensor Module SM-3,Field Services,36.69,350,12841.5,Net 30,False,False
PO-2026-45336,2026-05-14,2026-05-21,2026-05-21,SUP-035,Pacific Rim Semitech,China,Electronics,Connector Kit CK-8,Field Services,5.84,2941,17175.44,Net 60,True,False
PO-2026-45236,2026-05-15,2026-06-04,2026-06-12,SUP-029,Great Wall Components,China,Electronics,Microcontroller MCU-9,Retail Operations,12.1,1723,20848.3,Net 30,True,False
PO-2026-45233,2026-05-15,2026-05-30,2026-06-14,SUP-029,Great Wall Components,China,Electronics,Connector Kit CK-8,Manufacturing,6.86,4254,29182.44,Net 45,True,False
PO-2026-45252,2026-05-15,2026-05-24,2026-06-01,SUP-032,Lotus Components,India,Electronics,Power Supply Unit 450W,Field Services,81.25,161,13081.25,Net 45,False,False
PO-2026-45204,2026-05-15,2026-06-12,2026-06-12,SUP-028,Summit Components,USA,Electronics,Sensor Module SM-3,Corporate,31.37,598,18759.26,Net 30,True,False
PO-2026-45223,2026-05-15,2026-06-12,2026-06-12,SUP-026,Great Wall Circuits,China,Electronics,Sensor Module SM-3,R&D,36.62,264,9667.68,Net 45,True,False
PO-2026-45344,2026-05-15,2026-05-31,2026-05-31,SUP-025,Cascade Semitech,USA,Electronics,Microcontroller MCU-9,R&D,11.82,1710,20212.2,Net 45,True,False
PO-2026-45328,2026-05-16,2026-05-22,2026-05-22,SUP-024,Sterling Components,USA,Electronics,Power Supply Unit 450W,R&D,88.44,53,4687.32,Net 45,False,False
PO-2026-45257,2026-05-16,2026-05-23,2026-05-23,SUP-036,Golden Dragon Components,China,Electronics,Sensor Module SM-3,Corporate,37.0,503,18611.0,Net 30,True,False
PO-2026-45347,2026-05-16,2026-05-23,2026-05-23,SUP-036,Golden Dragon Components,China,Electronics,Power Supply Unit 450W,Corporate,102.86,178,18309.08,Net 30,True,False
PO-2026-45283,2026-05-16,2026-06-05,2026-06-05,SUP-032,Lotus Components,India,Electronics,Sensor Module SM-3,Manufacturing,31.96,339,10834.44,Net 15,True,False
PO-2026-45296,2026-05-16,2026-06-14,2026-06-14,SUP-032,Lotus Components,India,Electronics,Connector Kit CK-8,R&D,5.59,3888,21733.92,Net 30,True,False
PO-2026-45290,2026-05-16,2026-06-06,2026-06-06,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,Corporate,11.65,4136,48184.4,Net 45,True,False
PO-2026-45232,2026-05-17,2026-05-27,2026-05-27,SUP-033,Busan Components,South Korea,Electronics,PCB Assembly A-11,Manufacturing,62.19,422,26244.18,Net 30,True,False
PO-2026-45300,2026-05-17,2026-05-23,2026-05-23,SUP-028,Summit Components,USA,Electronics,Connector Kit CK-8,Manufacturing,6.54,2575,16840.5,Net 45,True,False
PO-2026-45319,2026-05-17,2026-05-23,2026-05-23,SUP-028,Summit Components,USA,Electronics,Connector Kit CK-8,Corporate,5.99,3910,23420.9,Net 60,True,False
PO-2026-45339,2026-05-18,2026-06-03,2026-06-03,SUP-023,Schwarzwald Circuits,Germany,Electronics,PCB Assembly A-11,Manufacturing,65.36,252,16470.72,Net 60,True,False
PO-2026-45235,2026-05-18,2026-06-10,2026-06-10,SUP-032,Lotus Components,India,Electronics,Connector Kit CK-8,Field Services,5.43,4074,22121.82,Net 30,True,False
PO-2026-45206,2026-05-18,2026-06-02,2026-06-02,SUP-036,Golden Dragon Components,China,Electronics,Connector Kit CK-8,Retail Operations,6.7,3445,23081.5,Net 30,True,False
PO-2026-45208,2026-05-18,2026-06-03,2026-06-03,SUP-025,Cascade Semitech,USA,Electronics,Microcontroller MCU-9,Field Services,11.4,2452,27952.8,Net 30,True,False
PO-2026-45308,2026-05-18,2026-06-13,2026-06-13,SUP-034,Pacific Rim Circuits,China,Electronics,Sensor Module SM-3,Corporate,37.33,832,31058.56,Net 45,True,False
PO-2026-45216,2026-05-18,2026-06-13,2026-06-13,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,R&D,10.36,1463,15156.68,Net 60,True,False
PO-2026-45318,2026-05-18,2026-06-13,2026-06-13,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Corporate,74.84,193,14444.12,Net 30,True,False
PO-2026-45294,2026-05-18,2026-05-25,2026-05-25,SUP-022,Redwood Components,USA,Electronics,Sensor Module SM-3,Manufacturing,34.58,443,15318.94,Net 60,True,False
PO-2026-45201,2026-05-19,2026-06-11,2026-06-11,SUP-033,Busan Components,South Korea,Electronics,Microcontroller MCU-9,Retail Operations,9.97,3375,33648.75,Net 45,True,False
PO-2026-45279,2026-05-19,2026-05-25,2026-05-25,SUP-024,Sterling Components,USA,Electronics,Power Supply Unit 450W,Field Services,100.1,193,19319.3,Net 60,True,False
PO-2026-45272,2026-05-19,2026-06-06,2026-06-07,SUP-036,Golden Dragon Components,China,Electronics,Sensor Module SM-3,Retail Operations,40.74,461,18781.14,Net 45,True,False
PO-2026-45245,2026-05-19,2026-05-27,2026-06-13,SUP-029,Great Wall Components,China,Electronics,Sensor Module SM-3,Corporate,36.49,631,23025.19,Net 30,True,True
PO-2026-45249,2026-05-19,2026-06-20,2026-06-20,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,Corporate,11.3,3314,37448.2,Net 15,True,False
PO-2026-45316,2026-05-19,2026-06-05,2026-06-05,SUP-036,Golden Dragon Components,China,Electronics,PCB Assembly A-11,Manufacturing,82.23,173,14225.79,Net 30,True,False
PO-2026-45275,2026-05-19,2026-05-24,2026-05-24,SUP-025,Cascade Semitech,USA,Electronics,Power Supply Unit 450W,Corporate,99.79,95,9480.05,Net 30,True,False
PO-2026-45224,2026-05-20,2026-06-22,2026-06-22,SUP-034,Pacific Rim Circuits,China,Electronics,Connector Kit CK-8,R&D,6.06,5247,31796.82,Net 60,False,False
PO-2026-45306,2026-05-20,2026-06-16,2026-06-16,SUP-025,Cascade Semitech,USA,Electronics,Microcontroller MCU-9,Field Services,11.37,2785,31665.45,Net 45,True,False
PO-2026-45266,2026-05-20,2026-06-10,2026-06-10,SUP-025,Cascade Semitech,USA,Electronics,Power Supply Unit 450W,Corporate,94.91,161,15280.51,Net 15,True,False
PO-2026-45320,2026-05-21,2026-06-19,2026-06-19,SUP-035,Pacific Rim Semitech,China,Electronics,Power Supply Unit 450W,R&D,89.12,214,19071.68,Net 45,True,False
PO-2026-45246,2026-05-21,2026-06-16,2026-06-17,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Manufacturing,73.59,602,44301.18,Net 30,True,False
PO-2026-45205,2026-05-21,2026-06-20,2026-06-20,SUP-032,Lotus Components,India,Electronics,Power Supply Unit 450W,Manufacturing,89.21,99,8831.79,Net 15,True,False
PO-2026-45326,2026-05-21,2026-05-27,2026-05-27,SUP-031,Hanseatic Circuits,Germany,Electronics,Power Supply Unit 450W,R&D,86.74,157,13618.18,Net 30,True,False
PO-2026-45325,2026-05-21,2026-05-29,2026-06-12,SUP-029,Great Wall Components,China,Electronics,Microcontroller MCU-9,Field Services,10.11,1942,19633.62,Net 30,True,False
PO-2026-45301,2026-05-21,2026-06-20,2026-06-20,SUP-036,Golden Dragon Components,China,Electronics,PCB Assembly A-11,R&D,80.54,669,53881.26,Net 60,True,False
PO-2026-45337,2026-05-21,2026-06-20,2026-06-20,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Corporate,76.21,308,23472.68,Net 30,True,False
PO-2026-45230,2026-05-21,2026-05-31,2026-05-31,SUP-034,Pacific Rim Circuits,China,Electronics,Connector Kit CK-8,R&D,6.03,3546,21382.38,Net 30,True,False
PO-2026-45304,2026-05-21,2026-06-05,2026-06-05,SUP-024,Sterling Components,USA,Electronics,Sensor Module SM-3,Manufacturing,32.6,384,12518.4,Net 30,True,False
PO-2026-45302,2026-05-21,2026-06-24,2026-06-26,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,R&D,92.8,96,8908.8,Net 30,False,False
PO-2026-45307,2026-05-22,2026-06-24,2026-06-24,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Manufacturing,93.01,147,13672.47,Net 45,True,False
PO-2026-45348,2026-05-22,2026-05-31,2026-05-31,SUP-032,Lotus Components,India,Electronics,PCB Assembly A-11,R&D,59.91,633,37923.03,Net 45,False,False
PO-2026-45248,2026-05-22,2026-05-28,2026-05-28,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Corporate,101.54,174,17667.96,Net 30,True,False
PO-2026-45314,2026-05-23,2026-06-09,2026-06-11,SUP-025,Cascade Semitech,USA,Electronics,Power Supply Unit 450W,Field Services,99.94,55,5496.7,Net 45,True,False
PO-2026-45303,2026-05-23,2026-06-19,2026-06-19,SUP-028,Summit Components,USA,Electronics,Connector Kit CK-8,Retail Operations,6.52,3755,24482.6,Net 30,True,False
PO-2026-45263,2026-05-23,2026-06-19,2026-06-26,SUP-029,Great Wall Components,China,Electronics,Power Supply Unit 450W,Retail Operations,101.97,131,13358.07,Net 30,True,False
PO-2026-45239,2026-05-23,2026-06-11,2026-06-11,SUP-022,Redwood Components,USA,Electronics,Power Supply Unit 450W,Field Services,88.32,231,20401.92,Net 30,True,False
PO-2026-45220,2026-05-23,2026-06-01,2026-06-04,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Field Services,75.12,322,24188.64,Net 60,True,False
PO-2026-45226,2026-05-23,2026-05-30,2026-05-30,SUP-022,Redwood Components,USA,Electronics,Microcontroller MCU-9,R&D,10.05,4397,44189.85,Net 60,True,False
PO-2026-45260,2026-05-24,2026-06-24,2026-06-24,SUP-032,Lotus Components,India,Electronics,PCB Assembly A-11,Field Services,65.06,569,37019.14,Net 30,True,False
PO-2026-45207,2026-05-24,2026-06-24,2026-06-24,SUP-036,Golden Dragon Components,China,Electronics,PCB Assembly A-11,Field Services,73.88,175,12929.0,Net 30,False,False
PO-2026-45295,2026-05-24,2026-06-19,2026-06-19,SUP-025,Cascade Semitech,USA,Electronics,Connector Kit CK-8,Manufacturing,6.18,1848,11420.64,Net 15,True,False
PO-2026-45244,2026-05-24,2026-06-10,2026-06-10,SUP-033,Busan Components,South Korea,Electronics,Power Supply Unit 450W,Retail Operations,85.15,183,15582.45,Net 60,True,False
PO-2026-45292,2026-05-25,2026-06-26,2026-06-26,SUP-028,Summit Components,USA,Electronics,Connector Kit CK-8,R&D,6.23,3373,21013.79,Net 30,True,False
PO-2026-45341,2026-05-25,2026-06-26,2026-06-26,SUP-025,Cascade Semitech,USA,Electronics,Microcontroller MCU-9,R&D,11.59,3185,36914.15,Net 60,True,False
PO-2026-45278,2026-05-25,2026-06-13,2026-06-13,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Manufacturing,70.86,413,29265.18,Net 45,True,False
PO-2026-45268,2026-05-25,2026-06-01,2026-06-01,SUP-034,Pacific Rim Circuits,China,Electronics,Microcontroller MCU-9,Manufacturing,10.47,2870,30048.9,Net 30,True,False
PO-2026-45291,2026-05-25,2026-06-03,2026-06-03,SUP-022,Redwood Components,USA,Electronics,Sensor Module SM-3,Manufacturing,32.38,513,16610.94,Net 45,True,False
PO-2026-45262,2026-05-25,2026-06-26,2026-06-26,SUP-024,Sterling Components,USA,Electronics,PCB Assembly A-11,Manufacturing,79.45,594,47193.3,Net 30,True,False
PO-2026-45231,2026-05-25,2026-05-31,2026-06-04,SUP-029,Great Wall Components,China,Electronics,Sensor Module SM-3,R&D,33.51,487,16319.37,Net 45,True,False
PO-2026-45313,2026-05-26,2026-06-17,2026-06-20,SUP-029,Great Wall Components,China,Electronics,Power Supply Unit 450W,Field Services,97.34,134,13043.56,Net 60,True,False
PO-2026-45221,2026-05-27,2026-06-18,2026-07-02,SUP-029,Great Wall Components,China,Electronics,Sensor Module SM-3,Retail Operations,34.04,557,18960.28,Net 45,True,False
PO-2026-45222,2026-05-27,2026-06-13,2026-06-13,SUP-032,Lotus Components,India,Electronics,Sensor Module SM-3,Field Services,28.55,793,22640.15,Net 30,True,False
PO-2026-45338,2026-05-27,2026-06-18,2026-06-18,SUP-034,Pacific Rim Circuits,China,Electronics,PCB Assembly A-11,Manufacturing,72.73,5,363.65,Net 45,True,False
PO-2026-45277,2026-05-27,2026-06-30,2026-06-30,SUP-024,Sterling Components,USA,Electronics,Connector Kit CK-8,Retail Operations,6.57,3014,19801.98,Net 45,True,True
PO-2026-45258,2026-05-28,2026-06-11,2026-06-26,SUP-029,Great Wall Components,China,Electronics,PCB Assembly A-11,Corporate,60.39,627,37864.53,Net 60,True,False
PO-2026-45240,2026-05-28,2026-06-07,2026-06-07,SUP-036,Golden Dragon Components,China,Electronics,Microcontroller MCU-9,Corporate,12.05,1963,23654.15,Net 45,True,False
PO-2026-45273,2026-05-28,2026-06-16,2026-06-16,SUP-034,Pacific Rim Circuits,China,Electronics,Microcontroller MCU-9,Field Services,10.29,2465,25364.85,Net 60,False,False
